pregame_total,inning,season,n,mean_runs,run_variance,p0_under_pct,p1_pct,p2_pct,p3plus_pct,score_pct,mean_runs_given_score,multi_run_given_score_pct,threeplus_given_score_pct,runs_from_multi_run_innings_pct,nb_p0_pct,nb_zero_residual_pp
7.0,3,2021,113,0.9557522123893806,1.7926675094816689,55.75221238938053,15.04424778761062,15.929203539823009,13.274336283185843,44.24778761061947,2.16,66.0,30.0,84.25925925925925,50.334061081382984,5.418151307997543
7.0,3,2022,278,0.762589928057554,1.6185232319559517,61.51079136690647,19.424460431654676,9.352517985611511,9.712230215827338,38.48920863309353,1.9813084112149533,49.532710280373834,25.233644859813083,74.52830188679245,59.9714602907111,1.5393310761953716
7.0,3,2023,96,0.84375,1.7332236842105264,61.458333333333336,14.583333333333334,9.375,14.583333333333334,38.541666666666664,2.189189189189189,62.16216216216216,37.83783783783784,82.71604938271605,56.20430051136288,5.254032821970456
7.0,3,2024,86,0.7790697674418605,1.3506155950752392,62.7906976744186,12.790697674418606,9.30232558139535,15.11627906976744,37.2093023255814,2.09375,65.625,40.625,83.58208955223881,55.749723886362055,7.040973788056548
7.0,3,2025,82,0.8292682926829268,1.3038241493526046,54.87804878048781,21.951219512195124,12.195121951219512,10.975609756097562,45.12195121951219,1.837837837837838,51.35135135135135,24.324324324324326,73.52941176470588,51.90560126700494,2.9724475134828676
7.0,4,2021,113,0.8495575221238938,2.128950695322377,61.94690265486725,15.04424778761062,12.389380530973451,10.619469026548673,38.05309734513275,2.2325581395348837,60.46511627906976,27.906976744186046,82.29166666666667,59.55609942200505,2.390803232862204
7.0,4,2022,278,0.8884892086330936,1.767303846453523,56.11510791366906,20.14388489208633,12.949640287769784,10.79136690647482,43.88489208633094,2.0245901639344264,54.09836065573771,24.59016393442623,77.32793522267207,53.91671658520576,2.1983913284633005
7.0,4,2023,96,0.75,1.368421052631579,59.375,21.875,10.416666666666668,8.333333333333332,40.625,1.8461538461538463,46.15384615384615,20.51282051282051,70.83333333333333,57.870456892279186,1.5045431077208127
7.0,4,2024,86,0.6627906976744186,1.261422708618331,62.7906976744186,18.6046511627907,12.790697674418606,5.813953488372093,37.2093023255814,1.78125,50.0,15.625,71.9298245614035,62.36017176532357,0.4305259090950364
7.0,4,2025,82,0.5853658536585366,1.109906654622102,65.85365853658537,19.51219512195122,9.75609756097561,4.878048780487805,34.14634146341463,1.7142857142857142,42.857142857142854,14.285714285714285,66.66666666666667,65.84005759737839,0.013600939206981355
7.0,5,2021,113,0.831858407079646,1.5339759797724402,56.63716814159292,23.008849557522122,7.964601769911504,12.389380530973451,43.36283185840708,1.9183673469387754,46.93877551020408,28.57142857142857,72.34042553191489,54.70978321059826,1.9273849309946578
7.0,5,2022,278,0.9424460431654677,1.9100329844427704,55.39568345323741,17.985611510791365,15.467625899280577,11.151079136690647,44.60431654676259,2.1129032258064515,59.67741935483871,25.0,80.91603053435115,52.28591518577835,3.1097682674590565
7.0,5,2023,96,0.8541666666666666,1.5574561403508773,54.166666666666664,25.0,10.416666666666668,10.416666666666668,45.833333333333336,1.8636363636363635,45.45454545454545,22.727272727272727,70.73170731707317,53.62497423774353,0.5416924289231351
7.0,5,2024,86,1.058139534883721,2.643638850889192,54.65116279069767,20.930232558139537,8.13953488372093,16.27906976744186,45.34883720930233,2.3333333333333335,53.84615384615385,35.8974358974359,80.21978021978022,52.38153075787354,2.2696320328241315
7.0,5,2025,82,0.7926829268292683,1.6478470340258957,58.536585365853654,19.51219512195122,13.414634146341465,8.536585365853659,41.463414634146346,1.911764705882353,52.94117647058824,20.588235294117645,75.38461538461539,58.40880522820792,0.1277801376457388
7.0,6,2021,113,0.8053097345132744,2.372471554993679,61.94690265486725,21.238938053097346,7.964601769911504,8.849557522123893,38.05309734513275,2.116279069767442,44.18604651162791,23.25581395348837,73.62637362637362,63.94692200223666,-2.0000193473694083
7.0,6,2022,278,0.7697841726618705,1.4341739604706125,58.63309352517986,21.58273381294964,10.431654676258994,9.352517985611511,41.36690647482014,1.8608695652173912,47.82608695652174,22.608695652173914,71.96261682242991,57.40899688908724,1.2240966360926198
7.0,6,2023,96,0.9166666666666666,1.8666666666666665,54.166666666666664,25.0,9.375,11.458333333333332,45.833333333333336,2.0,45.45454545454545,25.0,72.72727272727273,53.310966327099365,0.8557003395673002
7.0,6,2024,86,0.9534883720930233,1.9742818057455545,53.48837209302325,20.930232558139537,12.790697674418606,12.790697674418606,46.51162790697675,2.05,55.00000000000001,27.500000000000004,78.04878048780488,52.29742106988194,1.1909510231413067
7.0,6,2025,82,0.9390243902439024,1.7863595302619693,53.65853658536586,19.51219512195122,15.853658536585366,10.975609756097562,46.34146341463414,2.026315789473684,57.89473684210527,23.684210526315788,79.22077922077922,51.21048684065267,2.4480497447131877
7.0,7,2021,113,0.9026548672566371,2.4100821744627057,60.17699115044248,19.469026548672566,7.079646017699115,13.274336283185843,39.82300884955752,2.2666666666666666,51.11111111111111,33.33333333333333,78.43137254901961,58.81190380186451,1.3650873485779758
7.0,7,2022,278,0.8812949640287769,2.025569436147832,59.352517985611506,17.985611510791365,10.79136690647482,11.870503597122301,40.647482014388494,2.168141592920354,55.75221238938053,29.20353982300885,79.59183673469387,56.84349599967433,2.5090219859371765
